#  time:     distance:     height:     level:
0.218353789942 2.16931221019 1.93544976816 0.0
0.22381263469 2.22354501545 1.97784328728 0.0
0.229271479439 2.2777778207 2.01994447836 0.0
0.234730324187 2.33201062596 2.06175334138 0.0
0.240189168936 2.38624343121 2.10326987635 0.0
0.245648013684 2.44047623647 2.14449408326 0.0
0.251106858433 2.49470904172 2.18542596213 0.0
0.256565703181 2.54894184698 2.22606551294 0.0
0.26202454793 2.60317465223 2.2664127357 0.0
0.267483392678 2.65740745749 2.3064676304 0.0
0.272942237427 2.71164026274 2.34623019706 0.0
0.278401082176 2.765873068 2.38570043566 0.0
0.283859926924 2.82010587325 2.42487834621 0.0
0.289318771673 2.87433867851 2.4637639287 0.0
0.294777616421 2.92857148376 2.50235718315 0.0
0.30023646117 2.98280428902 2.54065810954 0.0
0.305695305918 3.03703709427 2.57866670788 0.0
0.311154150667 3.09126989953 2.61638297816 0.0
0.316612995415 3.14550270478 2.6538069204 0.0
0.322071840164 3.19973551004 2.69093853458 0.0
0.327530684912 3.25396831529 2.7277778207 0.0
0.332989529661 3.30820112055 2.76432477878 0.0
0.338448374409 3.3624339258 2.8005794088 0.0
0.343907219158 3.41666673106 2.83654171077 0.0
0.349366063907 3.47089953631 2.87221168469 0.0
0.354824908655 3.52513234157 2.90758933056 0.0
0.360283753404 3.57936514682 2.94267464837 0.0
0.365742598152 3.63359795208 2.97746763813 0.0
0.371201442901 3.68783075733 3.01196829984 0.0
0.376660287649 3.74206356259 3.04617663349 0.0
0.382119132398 3.79629636784 3.0800926391 0.0
0.387577977146 3.8505291731 3.11371631665 0.0
0.393036821895 3.90476197835 3.14704766614 0.0
0.398495666643 3.95899478361 3.18008668759 0.0
0.403954511392 4.01322758886 3.21283338098 0.0
0.40941335614 4.06746039412 3.24528774632 0.0
0.414872200889 4.12169319937 3.27744978361 0.0
0.420331045638 4.17592600463 3.30931949284 0.0
0.425789890386 4.23015880988 3.34089687403 0.0
0.431248735135 4.28439161513 3.37218192716 0.0
0.436707579883 4.33862442039 3.40317465223 0.0
0.442166424632 4.39285722564 3.43387504926 0.0
0.44762526938 4.4470900309 3.46428311823 0.0
0.453084114129 4.50132283615 3.49439885915 0.0
0.458542958877 4.55555564141 3.52422227202 0.0
0.464001803626 4.60978844666 3.55375335683 0.0
0.469460648374 4.66402125192 3.58299211359 0.0
0.474919493123 4.71825405717 3.6119385423 0.0
0.480378337871 4.77248686243 3.64059264296 0.0
0.48583718262 4.82671966768 3.66895441556 0.0
0.491296027369 4.88095247294 3.69702386012 0.0
0.496754872117 4.93518527819 3.72480097662 0.0
0.502213716866 4.98941808345 3.75228576506 0.0
0.507672561614 5.0436508887 3.77947822546 0.0
0.513131406363 5.09788369396 3.8063783578 0.0
0.518590251111 5.15211649921 3.83298616209 0.0
0.52404909586 5.20634930447 3.85930163832 0.0
0.529507940608 5.26058210972 3.88532478651 0.0
0.534966785357 5.31481491498 3.91105560664 0.0
0.540425630105 5.36904772023 3.93649409872 0.0
0.545884474854 5.42328052549 3.96164026274 0.0
0.551343319602 5.47751333074 3.98649409872 0.0
0.556802164351 5.531746136 4.01105560664 0.0
0.5622610091 5.58597894125 4.03532478651 0.0
0.567719853848 5.64021174651 4.05930163832 0.0
0.573178698597 5.69444455176 4.08298616209 0.0
0.578637543345 5.74867735702 4.1063783578 0.0
0.584096388094 5.80291016227 4.12947822546 0.0
0.589555232842 5.85714296753 4.15228576506 0.0
0.595014077591 5.91137577278 4.17480097662 0.0
0.600472922339 5.96560857804 4.19702386012 0.0
0.605931767088 6.01984138329 4.21895441556 0.0
0.611390611836 6.07407418855 4.24059264296 0.0
0.616849456585 6.1283069938 4.2619385423 0.0
0.622308301334 6.18253979906 4.28299211359 0.0
0.627767146082 6.23677260431 4.30375335683 0.0
0.633225990831 6.29100540957 4.32422227202 0.0
0.638684835579 6.34523821482 4.34439885915 0.0
0.644143680328 6.39947102008 4.36428311823 0.0
0.649602525076 6.45370382533 4.38387504926 0.0
0.655061369825 6.50793663058 4.40317465223 0.0
0.660520214573 6.56216943584 4.42218192716 0.0
0.665979059322 6.61640224109 4.44089687403 0.0
0.67143790407 6.67063504635 4.45931949284 0.0
0.676896748819 6.7248678516 4.47744978361 0.0
0.682355593567 6.77910065686 4.49528774632 0.0
0.687814438316 6.83333346211 4.51283338098 0.0
0.693273283065 6.88756626737 4.53008668759 0.0
0.698732127813 6.94179907262 4.54704766614 0.0
0.704190972562 6.99603187788 4.56371631665 0.0
0.70964981731 7.05026468313 4.5800926391 0.0
0.715108662059 7.10449748839 4.59617663349 0.0
0.720567506807 7.15873029364 4.61196829984 0.0
0.726026351556 7.2129630989 4.62746763813 0.0
0.731485196304 7.26719590415 4.64267464837 0.0
0.736944041053 7.32142870941 4.65758933056 0.0
0.742402885801 7.37566151466 4.67221168469 0.0
0.74786173055 7.42989431992 4.68654171077 0.0
0.753320575298 7.48412712517 4.7005794088 0.0
0.758779420047 7.53835993043 4.71432477878 0.0
0.764238264796 7.59259273568 4.7277778207 0.0
0.769697109544 7.64682554094 4.74093853458 0.0
0.775155954293 7.70105834619 4.7538069204 0.0
0.780614799041 7.75529115145 4.76638297816 0.0
0.78607364379 7.8095239567 4.77866670788 0.0
0.791532488538 7.86375676196 4.79065810954 0.0
0.796991333287 7.91798956721 4.80235718315 0.0
0.802450178035 7.97222237247 4.8137639287 0.0
0.807909022784 8.02645517772 4.82487834621 0.0
0.813367867532 8.08068798298 4.83570043566 0.0
0.818826712281 8.13492078823 4.84623019706 0.0
0.824285557029 8.18915359349 4.8564676304 0.0
0.829744401778 8.24338639874 4.8664127357 0.0
0.835203246527 8.297619204 4.87606551294 0.0
0.840662091275 8.35185200925 4.88542596213 0.0
0.846120936024 8.40608481451 4.89449408326 0.0
0.851579780772 8.46031761976 4.90326987635 0.0
0.857038625521 8.51455042502 4.91175334138 0.0
0.862497470269 8.56878323027 4.91994447836 0.0
0.867956315018 8.62301603552 4.92784328728 0.0
0.873415159766 8.67724884078 4.93544976816 0.0
0.878874004515 8.73148164603 4.94276392098 0.0
0.884332849263 8.78571445129 4.94978574574 0.0
0.889791694012 8.83994725654 4.95651524246 0.0
0.89525053876 8.8941800618 4.96295241112 0.0
0.900709383509 8.94841286705 4.96909725173 0.0
0.906168228258 9.00264567231 4.97494976429 0.0
0.911627073006 9.05687847756 4.9805099488 0.0
0.917085917755 9.11111128282 4.98577780525 0.0
0.922544762503 9.16534408807 4.99075333365 0.0
0.928003607252 9.21957689333 4.995436534 0.0
0.933462452 9.27380969858 4.99982740629 0.0
0.938921296749 9.32804250384 5.00392595054 0.0
0.944380141497 9.38227530909 5.00773216673 0.0
0.949838986246 9.43650811435 5.01124605487 0.0
0.955297830994 9.4907409196 5.01446761495 0.0
0.960756675743 9.54497372486 5.01739684698 0.0
0.966215520491 9.59920653011 5.02003375096 0.0
0.97167436524 9.65343933537 5.02237832689 0.0
0.977133209989 9.70767214062 5.02443057477 0.0
0.982592054737 9.76190494588 5.02619049459 0.0
0.988050899486 9.81613775113 5.02765808636 0.0
0.993509744234 9.87037055639 5.02883335007 0.0
0.998968588983 9.92460336164 5.02971628574 0.0
1.00442743373 9.9788361669 5.03030689335 0.0
1.00988627848 10.0330689722 5.03060517291 0.0
1.01534512323 10.0873017774 5.03061112442 5.0
1.02080396798 10.1415345827 5.03032474787 5.0
1.02626281273 10.1957673879 5.02974604327 5.0
1.03172165747 10.2500001932 5.02887501062 5.0
1.03718050222 10.3042329984 5.02771164992 5.0
1.04263934697 10.3584658037 5.02625596117 5.0
1.04809819172 10.4126986089 5.02450794436 5.0
1.05355703647 10.4669314142 5.0224675995 5.0
1.05901588122 10.5211642194 5.02013492658 5.0
1.06447472597 10.5753970247 5.01750992562 5.0
1.06993357071 10.62962983 5.0145925966 5.0
1.07539241546 10.6838626352 5.01138293953 5.0
1.08085126021 10.7380954405 5.0078809544 5.0
1.08631010496 10.7923282457 5.00408664123 5.0
